Volatility 3 Framework 2.28.1

PID	Process	Value	Privilege	Attributes	Description
7932	msedgewebview2	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
7932	msedgewebview2	28	SeManageVolumePrivilege		Manage the files on a volume
7932	msedgewebview2	29	SeImpersonatePrivilege		Impersonate a client after authentication
7932	msedgewebview2	30	SeCreateGlobalPrivilege		Create global objects
7932	msedgewebview2	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
7932	msedgewebview2	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
7932	msedgewebview2	33	SeIncreaseWorkingSetPrivilege		Allocate more memory for user applications
7932	msedgewebview2	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
7932	msedgewebview2	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
7932	msedgewebview2	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
636	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
636	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
636	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
636	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
636	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
636	svchost.exe	7	SeTcbPrivilege	Default	Act as part of the operating system
636	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
636	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
636	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
636	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
636	svchost.exe	12	SeSystemtimePrivilege		Change the system time
636	svchost.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
636	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
636	svchost.exe	15	SeCreatePagefilePrivilege	Default	Create a pagefile
636	svchost.exe	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
636	svchost.exe	17	SeBackupPrivilege		Backup files and directories
636	svchost.exe	18	SeRestorePrivilege		Restore files and directories
636	svchost.exe	19	SeShutdownPrivilege		Shut down the system
636	svchost.exe	20	SeDebugPrivilege	Default	Debug programs
636	svchost.exe	21	SeAuditPrivilege	Default	Generate security audits
636	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
636	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
636	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
636	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
636	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
636	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
636	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
636	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
636	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
636	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
636	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
636	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
636	svchost.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
636	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
636	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
2040	ShellExperienc	2	SeCreateTokenPrivilege		Create a token object
2040	ShellExperienc	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
2040	ShellExperienc	4	SeLockMemoryPrivilege		Lock pages in memory
2040	ShellExperienc	5	SeIncreaseQuotaPrivilege		Increase quotas
2040	ShellExperienc	6	SeMachineAccountPrivilege		Add workstations to the domain
2040	ShellExperienc	7	SeTcbPrivilege		Act as part of the operating system
2040	ShellExperienc	8	SeSecurityPrivilege		Manage auditing and security log
2040	ShellExperienc	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
2040	ShellExperienc	10	SeLoadDriverPrivilege		Load and unload device drivers
2040	ShellExperienc	11	SeSystemProfilePrivilege		Profile system performance
2040	ShellExperienc	12	SeSystemtimePrivilege		Change the system time
2040	ShellExperienc	13	SeProfileSingleProcessPrivilege		Profile a single process
2040	ShellExperienc	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
2040	ShellExperienc	15	SeCreatePagefilePrivilege		Create a pagefile
2040	ShellExperienc	16	SeCreatePermanentPrivilege		Create permanent shared objects
2040	ShellExperienc	17	SeBackupPrivilege		Backup files and directories
2040	ShellExperienc	18	SeRestorePrivilege		Restore files and directories
2040	ShellExperienc	19	SeShutdownPrivilege		Shut down the system
2040	ShellExperienc	20	SeDebugPrivilege		Debug programs
2040	ShellExperienc	21	SeAuditPrivilege		Generate security audits
2040	ShellExperienc	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
2040	ShellExperienc	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
2040	ShellExperienc	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
2040	ShellExperienc	25	SeUndockPrivilege		Remove computer from docking station
2040	ShellExperienc	26	SeSyncAgentPrivilege		Synch directory service data
2040	ShellExperienc	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
2040	ShellExperienc	28	SeManageVolumePrivilege		Manage the files on a volume
2040	ShellExperienc	29	SeImpersonatePrivilege		Impersonate a client after authentication
2040	ShellExperienc	30	SeCreateGlobalPrivilege		Create global objects
2040	ShellExperienc	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
2040	ShellExperienc	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
2040	ShellExperienc	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
2040	ShellExperienc	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
2040	ShellExperienc	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
2040	ShellExperienc	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
7044	RuntimeBroker.	2	SeCreateTokenPrivilege		Create a token object
7044	RuntimeBroker.	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
7044	RuntimeBroker.	4	SeLockMemoryPrivilege		Lock pages in memory
7044	RuntimeBroker.	5	SeIncreaseQuotaPrivilege		Increase quotas
7044	RuntimeBroker.	6	SeMachineAccountPrivilege		Add workstations to the domain
7044	RuntimeBroker.	7	SeTcbPrivilege		Act as part of the operating system
7044	RuntimeBroker.	8	SeSecurityPrivilege		Manage auditing and security log
7044	RuntimeBroker.	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
7044	RuntimeBroker.	10	SeLoadDriverPrivilege		Load and unload device drivers
7044	RuntimeBroker.	11	SeSystemProfilePrivilege		Profile system performance
7044	RuntimeBroker.	12	SeSystemtimePrivilege		Change the system time
7044	RuntimeBroker.	13	SeProfileSingleProcessPrivilege		Profile a single process
7044	RuntimeBroker.	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
7044	RuntimeBroker.	15	SeCreatePagefilePrivilege		Create a pagefile
7044	RuntimeBroker.	16	SeCreatePermanentPrivilege		Create permanent shared objects
7044	RuntimeBroker.	17	SeBackupPrivilege		Backup files and directories
7044	RuntimeBroker.	18	SeRestorePrivilege		Restore files and directories
7044	RuntimeBroker.	19	SeShutdownPrivilege	Present	Shut down the system
7044	RuntimeBroker.	20	SeDebugPrivilege		Debug programs
7044	RuntimeBroker.	21	SeAuditPrivilege		Generate security audits
7044	RuntimeBroker.	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
7044	RuntimeBroker.	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
7044	RuntimeBroker.	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
7044	RuntimeBroker.	25	SeUndockPrivilege	Present	Remove computer from docking station
7044	RuntimeBroker.	26	SeSyncAgentPrivilege		Synch directory service data
7044	RuntimeBroker.	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
7044	RuntimeBroker.	28	SeManageVolumePrivilege		Manage the files on a volume
7044	RuntimeBroker.	29	SeImpersonatePrivilege		Impersonate a client after authentication
7044	RuntimeBroker.	30	SeCreateGlobalPrivilege	Default	Create global objects
7044	RuntimeBroker.	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
7044	RuntimeBroker.	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
7044	RuntimeBroker.	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
7044	RuntimeBroker.	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
7044	RuntimeBroker.	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
7044	RuntimeBroker.	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
2348	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
2348	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
2348	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
2348	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
2348	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
2348	svchost.exe	7	SeTcbPrivilege	Default	Act as part of the operating system
2348	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
2348	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
2348	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
2348	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
2348	svchost.exe	12	SeSystemtimePrivilege		Change the system time
2348	svchost.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
2348	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
2348	svchost.exe	15	SeCreatePagefilePrivilege	Default	Create a pagefile
2348	svchost.exe	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
2348	svchost.exe	17	SeBackupPrivilege		Backup files and directories
2348	svchost.exe	18	SeRestorePrivilege		Restore files and directories
2348	svchost.exe	19	SeShutdownPrivilege		Shut down the system
2348	svchost.exe	20	SeDebugPrivilege	Default	Debug programs
2348	svchost.exe	21	SeAuditPrivilege	Default	Generate security audits
2348	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
2348	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
2348	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
2348	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
2348	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
2348	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
2348	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
2348	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
2348	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
2348	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
2348	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
2348	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
2348	svchost.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
2348	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
2348	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
4532	smartscreen.ex	2	SeCreateTokenPrivilege		Create a token object
4532	smartscreen.ex	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
4532	smartscreen.ex	4	SeLockMemoryPrivilege		Lock pages in memory
4532	smartscreen.ex	5	SeIncreaseQuotaPrivilege		Increase quotas
4532	smartscreen.ex	6	SeMachineAccountPrivilege		Add workstations to the domain
4532	smartscreen.ex	7	SeTcbPrivilege		Act as part of the operating system
4532	smartscreen.ex	8	SeSecurityPrivilege		Manage auditing and security log
4532	smartscreen.ex	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
4532	smartscreen.ex	10	SeLoadDriverPrivilege		Load and unload device drivers
4532	smartscreen.ex	11	SeSystemProfilePrivilege		Profile system performance
4532	smartscreen.ex	12	SeSystemtimePrivilege		Change the system time
4532	smartscreen.ex	13	SeProfileSingleProcessPrivilege		Profile a single process
4532	smartscreen.ex	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
4532	smartscreen.ex	15	SeCreatePagefilePrivilege		Create a pagefile
4532	smartscreen.ex	16	SeCreatePermanentPrivilege		Create permanent shared objects
4532	smartscreen.ex	17	SeBackupPrivilege		Backup files and directories
4532	smartscreen.ex	18	SeRestorePrivilege		Restore files and directories
4532	smartscreen.ex	19	SeShutdownPrivilege	Present	Shut down the system
4532	smartscreen.ex	20	SeDebugPrivilege		Debug programs
4532	smartscreen.ex	21	SeAuditPrivilege		Generate security audits
4532	smartscreen.ex	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
4532	smartscreen.ex	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
4532	smartscreen.ex	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
4532	smartscreen.ex	25	SeUndockPrivilege	Present	Remove computer from docking station
4532	smartscreen.ex	26	SeSyncAgentPrivilege		Synch directory service data
4532	smartscreen.ex	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
4532	smartscreen.ex	28	SeManageVolumePrivilege		Manage the files on a volume
4532	smartscreen.ex	29	SeImpersonatePrivilege		Impersonate a client after authentication
4532	smartscreen.ex	30	SeCreateGlobalPrivilege	Default	Create global objects
4532	smartscreen.ex	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
4532	smartscreen.ex	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
4532	smartscreen.ex	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
4532	smartscreen.ex	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
4532	smartscreen.ex	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
4532	smartscreen.ex	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
7476	7zFM.exe	2	SeCreateTokenPrivilege		Create a token object
7476	7zFM.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
7476	7zFM.exe	4	SeLockMemoryPrivilege		Lock pages in memory
7476	7zFM.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
7476	7zFM.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
7476	7zFM.exe	7	SeTcbPrivilege		Act as part of the operating system
7476	7zFM.exe	8	SeSecurityPrivilege		Manage auditing and security log
7476	7zFM.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
7476	7zFM.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
7476	7zFM.exe	11	SeSystemProfilePrivilege		Profile system performance
7476	7zFM.exe	12	SeSystemtimePrivilege		Change the system time
7476	7zFM.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
7476	7zFM.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
7476	7zFM.exe	15	SeCreatePagefilePrivilege		Create a pagefile
7476	7zFM.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
7476	7zFM.exe	17	SeBackupPrivilege		Backup files and directories
7476	7zFM.exe	18	SeRestorePrivilege		Restore files and directories
7476	7zFM.exe	19	SeShutdownPrivilege	Present	Shut down the system
7476	7zFM.exe	20	SeDebugPrivilege		Debug programs
7476	7zFM.exe	21	SeAuditPrivilege		Generate security audits
7476	7zFM.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
7476	7zFM.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
7476	7zFM.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
7476	7zFM.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
7476	7zFM.exe	26	SeSyncAgentPrivilege		Synch directory service data
7476	7zFM.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
7476	7zFM.exe	28	SeManageVolumePrivilege		Manage the files on a volume
7476	7zFM.exe	29	SeImpersonatePrivilege		Impersonate a client after authentication
7476	7zFM.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
7476	7zFM.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
7476	7zFM.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
7476	7zFM.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
7476	7zFM.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
7476	7zFM.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
7476	7zFM.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
4796	SearchProtocol	2	SeCreateTokenPrivilege		Create a token object
4796	SearchProtocol	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
4796	SearchProtocol	4	SeLockMemoryPrivilege	Default	Lock pages in memory
4796	SearchProtocol	5	SeIncreaseQuotaPrivilege		Increase quotas
4796	SearchProtocol	6	SeMachineAccountPrivilege		Add workstations to the domain
4796	SearchProtocol	7	SeTcbPrivilege	Default	Act as part of the operating system
4796	SearchProtocol	8	SeSecurityPrivilege		Manage auditing and security log
4796	SearchProtocol	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
4796	SearchProtocol	10	SeLoadDriverPrivilege		Load and unload device drivers
4796	SearchProtocol	11	SeSystemProfilePrivilege	Default	Profile system performance
4796	SearchProtocol	12	SeSystemtimePrivilege		Change the system time
4796	SearchProtocol	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
4796	SearchProtocol	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
4796	SearchProtocol	15	SeCreatePagefilePrivilege	Default	Create a pagefile
4796	SearchProtocol	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
4796	SearchProtocol	17	SeBackupPrivilege		Backup files and directories
4796	SearchProtocol	18	SeRestorePrivilege		Restore files and directories
4796	SearchProtocol	19	SeShutdownPrivilege		Shut down the system
4796	SearchProtocol	20	SeDebugPrivilege	Default	Debug programs
4796	SearchProtocol	21	SeAuditPrivilege	Default	Generate security audits
4796	SearchProtocol	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
4796	SearchProtocol	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
4796	SearchProtocol	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
4796	SearchProtocol	25	SeUndockPrivilege		Remove computer from docking station
4796	SearchProtocol	26	SeSyncAgentPrivilege		Synch directory service data
4796	SearchProtocol	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
4796	SearchProtocol	28	SeManageVolumePrivilege		Manage the files on a volume
4796	SearchProtocol	29	SeImpersonatePrivilege	Default	Impersonate a client after authentication
4796	SearchProtocol	30	SeCreateGlobalPrivilege	Default	Create global objects
4796	SearchProtocol	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
4796	SearchProtocol	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
4796	SearchProtocol	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
4796	SearchProtocol	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
4796	SearchProtocol	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
4796	SearchProtocol	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
5356	FileCoAuth.exe	2	SeCreateTokenPrivilege		Create a token object
5356	FileCoAuth.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
5356	FileCoAuth.exe	4	SeLockMemoryPrivilege		Lock pages in memory
5356	FileCoAuth.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
5356	FileCoAuth.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
5356	FileCoAuth.exe	7	SeTcbPrivilege		Act as part of the operating system
5356	FileCoAuth.exe	8	SeSecurityPrivilege		Manage auditing and security log
5356	FileCoAuth.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
5356	FileCoAuth.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
5356	FileCoAuth.exe	11	SeSystemProfilePrivilege		Profile system performance
5356	FileCoAuth.exe	12	SeSystemtimePrivilege		Change the system time
5356	FileCoAuth.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
5356	FileCoAuth.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
5356	FileCoAuth.exe	15	SeCreatePagefilePrivilege		Create a pagefile
5356	FileCoAuth.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
5356	FileCoAuth.exe	17	SeBackupPrivilege		Backup files and directories
5356	FileCoAuth.exe	18	SeRestorePrivilege		Restore files and directories
5356	FileCoAuth.exe	19	SeShutdownPrivilege	Present	Shut down the system
5356	FileCoAuth.exe	20	SeDebugPrivilege		Debug programs
5356	FileCoAuth.exe	21	SeAuditPrivilege		Generate security audits
5356	FileCoAuth.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
5356	FileCoAuth.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
5356	FileCoAuth.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
5356	FileCoAuth.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
5356	FileCoAuth.exe	26	SeSyncAgentPrivilege		Synch directory service data
5356	FileCoAuth.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
5356	FileCoAuth.exe	28	SeManageVolumePrivilege		Manage the files on a volume
5356	FileCoAuth.exe	29	SeImpersonatePrivilege		Impersonate a client after authentication
5356	FileCoAuth.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
5356	FileCoAuth.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
5356	FileCoAuth.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
5356	FileCoAuth.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
5356	FileCoAuth.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
5356	FileCoAuth.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
5356	FileCoAuth.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
2388	cmd.exe	2	SeCreateTokenPrivilege		Create a token object
2388	cmd.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
2388	cmd.exe	4	SeLockMemoryPrivilege		Lock pages in memory
2388	cmd.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
2388	cmd.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
2388	cmd.exe	7	SeTcbPrivilege		Act as part of the operating system
2388	cmd.exe	8	SeSecurityPrivilege		Manage auditing and security log
2388	cmd.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
2388	cmd.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
2388	cmd.exe	11	SeSystemProfilePrivilege		Profile system performance
2388	cmd.exe	12	SeSystemtimePrivilege		Change the system time
2388	cmd.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
2388	cmd.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
2388	cmd.exe	15	SeCreatePagefilePrivilege		Create a pagefile
2388	cmd.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
2388	cmd.exe	17	SeBackupPrivilege		Backup files and directories
2388	cmd.exe	18	SeRestorePrivilege		Restore files and directories
2388	cmd.exe	19	SeShutdownPrivilege	Present	Shut down the system
2388	cmd.exe	20	SeDebugPrivilege		Debug programs
2388	cmd.exe	21	SeAuditPrivilege		Generate security audits
2388	cmd.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
2388	cmd.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
2388	cmd.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
2388	cmd.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
2388	cmd.exe	26	SeSyncAgentPrivilege		Synch directory service data
2388	cmd.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
2388	cmd.exe	28	SeManageVolumePrivilege		Manage the files on a volume
2388	cmd.exe	29	SeImpersonatePrivilege		Impersonate a client after authentication
2388	cmd.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
2388	cmd.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
2388	cmd.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
2388	cmd.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
2388	cmd.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
2388	cmd.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
2388	cmd.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
4812	conhost.exe	2	SeCreateTokenPrivilege		Create a token object
4812	conhost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
4812	conhost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
4812	conhost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
4812	conhost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
4812	conhost.exe	7	SeTcbPrivilege		Act as part of the operating system
4812	conhost.exe	8	SeSecurityPrivilege		Manage auditing and security log
4812	conhost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
4812	conhost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
4812	conhost.exe	11	SeSystemProfilePrivilege		Profile system performance
4812	conhost.exe	12	SeSystemtimePrivilege		Change the system time
4812	conhost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
4812	conhost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
4812	conhost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
4812	conhost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
4812	conhost.exe	17	SeBackupPrivilege		Backup files and directories
4812	conhost.exe	18	SeRestorePrivilege		Restore files and directories
4812	conhost.exe	19	SeShutdownPrivilege	Present	Shut down the system
4812	conhost.exe	20	SeDebugPrivilege		Debug programs
4812	conhost.exe	21	SeAuditPrivilege		Generate security audits
4812	conhost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
4812	conhost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
4812	conhost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
4812	conhost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
4812	conhost.exe	26	SeSyncAgentPrivilege		Synch directory service data
4812	conhost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
4812	conhost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
4812	conhost.exe	29	SeImpersonatePrivilege		Impersonate a client after authentication
4812	conhost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
4812	conhost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
4812	conhost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
4812	conhost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
