Volatility 3 Framework 2.28.1

PID	Process	Value	Privilege	Attributes	Description
210388	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
210388	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
210388	svchost.exe	17	SeBackupPrivilege		Backup files and directories
210388	svchost.exe	18	SeRestorePrivilege		Restore files and directories
210388	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
210388	svchost.exe	20	SeDebugPrivilege		Debug programs
210388	svchost.exe	21	SeAuditPrivilege	Present,Enabled	Generate security audits
210388	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
210388	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
210388	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
210388	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
210388	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
210388	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
210388	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
210388	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
210388	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
210388	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
210388	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
210388	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
210388	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
210388	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
210388	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
212680	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
212680	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
212680	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
212680	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
212680	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
212680	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
212680	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
212680	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
212680	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
212680	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
212680	svchost.exe	12	SeSystemtimePrivilege		Change the system time
212680	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
212680	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
212680	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
212680	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
212680	svchost.exe	17	SeBackupPrivilege		Backup files and directories
212680	svchost.exe	18	SeRestorePrivilege		Restore files and directories
212680	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
212680	svchost.exe	20	SeDebugPrivilege		Debug programs
212680	svchost.exe	21	SeAuditPrivilege	Present,Enabled	Generate security audits
212680	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
212680	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
212680	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
212680	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
212680	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
212680	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
212680	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
212680	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
212680	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
212680	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
212680	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
212680	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
212680	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
212680	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
212680	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
215028	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
215028	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
215028	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
215028	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
215028	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
215028	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
215028	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
215028	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
215028	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
215028	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
215028	svchost.exe	12	SeSystemtimePrivilege		Change the system time
215028	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
215028	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
215028	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
215028	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
215028	svchost.exe	17	SeBackupPrivilege		Backup files and directories
215028	svchost.exe	18	SeRestorePrivilege		Restore files and directories
215028	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
215028	svchost.exe	20	SeDebugPrivilege		Debug programs
215028	svchost.exe	21	SeAuditPrivilege	Present,Enabled	Generate security audits
215028	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
215028	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
215028	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
215028	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
215028	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
215028	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
215028	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
215028	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
215028	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
215028	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
215028	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
215028	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
215028	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
215028	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
215028	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
214400	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
214400	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
214400	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
214400	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
214400	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
214400	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
214400	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
214400	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
214400	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
214400	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
214400	svchost.exe	12	SeSystemtimePrivilege		Change the system time
214400	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
214400	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
214400	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
214400	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
214400	svchost.exe	17	SeBackupPrivilege		Backup files and directories
214400	svchost.exe	18	SeRestorePrivilege		Restore files and directories
214400	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
214400	svchost.exe	20	SeDebugPrivilege		Debug programs
214400	svchost.exe	21	SeAuditPrivilege	Present,Enabled	Generate security audits
214400	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
214400	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
214400	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
214400	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
214400	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
214400	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
214400	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
214400	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
214400	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
214400	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
214400	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
214400	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
214400	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
214400	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
214400	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
210004	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
210004	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
210004	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
210004	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
210004	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
210004	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
210004	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
210004	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
210004	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
210004	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
210004	svchost.exe	12	SeSystemtimePrivilege		Change the system time
210004	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
210004	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
210004	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
210004	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
210004	svchost.exe	17	SeBackupPrivilege		Backup files and directories
210004	svchost.exe	18	SeRestorePrivilege		Restore files and directories
210004	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
210004	svchost.exe	20	SeDebugPrivilege		Debug programs
210004	svchost.exe	21	SeAuditPrivilege	Present,Enabled	Generate security audits
210004	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
210004	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
210004	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
210004	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
210004	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
210004	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
210004	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
210004	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
210004	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
210004	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
210004	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
210004	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
210004	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
210004	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
210004	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
214792	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
214792	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
214792	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
214792	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
214792	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
214792	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
214792	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
214792	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
214792	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
214792	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
214792	svchost.exe	12	SeSystemtimePrivilege		Change the system time
214792	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
214792	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
214792	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
214792	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
214792	svchost.exe	17	SeBackupPrivilege		Backup files and directories
214792	svchost.exe	18	SeRestorePrivilege		Restore files and directories
214792	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
214792	svchost.exe	20	SeDebugPrivilege		Debug programs
214792	svchost.exe	21	SeAuditPrivilege	Present,Enabled	Generate security audits
214792	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
214792	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
214792	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
214792	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
214792	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
214792	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
214792	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
214792	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
214792	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
214792	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
214792	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
214792	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
214792	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
214792	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
214792	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
214556	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
214556	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
214556	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
214556	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
214556	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
214556	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
214556	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
214556	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
214556	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
214556	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
214556	svchost.exe	12	SeSystemtimePrivilege		Change the system time
214556	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
214556	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
214556	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
214556	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
214556	svchost.exe	17	SeBackupPrivilege		Backup files and directories
214556	svchost.exe	18	SeRestorePrivilege		Restore files and directories
214556	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
214556	svchost.exe	20	SeDebugPrivilege		Debug programs
214556	svchost.exe	21	SeAuditPrivilege	Present,Enabled	Generate security audits
214556	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
214556	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
214556	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
214556	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
214556	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
214556	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
214556	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
214556	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
214556	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
214556	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
214556	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
214556	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
214556	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
214556	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
214556	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
214536	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
214536	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
214536	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
214536	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
214536	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
214536	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
214536	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
214536	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
214536	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
214536	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
214536	svchost.exe	12	SeSystemtimePrivilege		Change the system time
214536	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
214536	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
214536	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
214536	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
214536	svchost.exe	17	SeBackupPrivilege		Backup files and directories
214536	svchost.exe	18	SeRestorePrivilege		Restore files and directories
214536	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
214536	svchost.exe	20	SeDebugPrivilege		Debug programs
214536	svchost.exe	21	SeAuditPrivilege	Present,Enabled	Generate security audits
214536	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
214536	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
214536	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
214536	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
214536	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
214536	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
214536	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
214536	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
214536	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
214536	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
214536	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
214536	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
214536	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
214536	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
214536	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
210028	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
210028	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
210028	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
210028	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
210028	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
210028	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
210028	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
210028	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
210028	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
210028	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
210028	svchost.exe	12	SeSystemtimePrivilege		Change the system time
210028	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
210028	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
210028	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
210028	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
210028	svchost.exe	17	SeBackupPrivilege		Backup files and directories
210028	svchost.exe	18	SeRestorePrivilege		Restore files and directories
210028	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
210028	svchost.exe	20	SeDebugPrivilege		Debug programs
210028	svchost.exe	21	SeAuditPrivilege	Present,Enabled	Generate security audits
210028	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
210028	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
210028	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
210028	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
210028	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
210028	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
210028	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
210028	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
210028	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
210028	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
210028	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
210028	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
210028	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
210028	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
210028	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
214892	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
214892	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
214892	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
214892	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
214892	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
214892	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
214892	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
214892	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
214892	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
214892	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
214892	svchost.exe	12	SeSystemtimePrivilege		Change the system time
214892	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
214892	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
214892	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
214892	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
214892	svchost.exe	17	SeBackupPrivilege		Backup files and directories
214892	svchost.exe	18	SeRestorePrivilege		Restore files and directories
214892	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
214892	svchost.exe	20	SeDebugPrivilege		Debug programs
214892	svchost.exe	21	SeAuditPrivilege	Present,Enabled	Generate security audits
214892	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
214892	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
214892	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
214892	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
214892	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
214892	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
214892	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
214892	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
214892	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
214892	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
214892	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
214892	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
214892	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
214892	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
214892	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
213816	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
213816	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
213816	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
213816	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
213816	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
213816	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
213816	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
213816	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
213816	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
213816	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
213816	svchost.exe	12	SeSystemtimePrivilege		Change the system time
213816	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
213816	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
213816	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
213816	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
213816	svchost.exe	17	SeBackupPrivilege		Backup files and directories
213816	svchost.exe	18	SeRestorePrivilege		Restore files and directories
213816	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
213816	svchost.exe	20	SeDebugPrivilege		Debug programs
213816	svchost.exe	21	SeAuditPrivilege	Present,Enabled	Generate security audits
213816	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
213816	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
213816	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
213816	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
213816	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
